ModA	ModB	RH	WS
0	0	94.8	2
0	0	94.6	1.2
0	0	94.8	1.3
0	0	94.7	1.7
0	0	94.6	0.9
0	0	94.9	0.6
0	0	94.9	1.7
0	0	94.9	0.7
0	0	94.9	0.1
0	0	94.8	0.3
0	0	95.2	0.5
0	0	95.1	0.3
0	0	95.4	0.4
0	0	95.6	0.2
0	0	96	0.7
0	0	95.9	0.4
0	0	96.1	1.1
0	0	95.4	2.2
0	0	95.3	2
0	0	95.5	2
0	0	95	1.8
0	0	95.2	1.7
0	0	94.8	2
0	0	94.2	1.3
0	0	94.9	0.6
0	0	95.2	0.5
0	0	95.3	0.3
0	0	95.2	0.7
0	0	95.4	0
0	0	95.5	0
0	0	95.5	0.1
0	0	95.6	0.3
0	0	95.4	0.1
0	0	95.9	0
0	0	95.6	1
0	0	94.5	1.3
0	0	94.6	0.9
0	0	94.9	1.1
0	0	95.1	0.4
0	0	95.1	0.6
0	0	94.8	1.7
0	0	94.6	1.5
0	0	94.4	0.9
0	0	94.5	0.5
0	0	94.9	0.2
0	0	95.1	1
0	0	94.8	2.5
0	0	93.1	2.4
0	0	93.2	2.7
0	0	93	2.8
0	0	93.1	3.5
0	0	92.8	2.4
0	0	93.2	2.9
0	0	93.1	2.8
0	0	93	2.5
0	0	93.3	1.9
0	0	93.8	1.9
0	0	93.9	1.5
0	0	94	1.5
0	0	93.8	1.4
0	0	94.1	1.7
0	0	93.8	1
0	0	94.1	0.7
0	0	94.2	0.7
0	0	94.5	0.9
0	0	94.5	0.9
0	0	94.6	1.3
0	0	94.5	1.2
0	0	94.8	1.8
0	0	94.8	1.5
0	0	94.9	1.3
0	0	95.2	1.3
0	0	94.8	1.3
0	0	95.2	1.6
0	0	95	1
0	0	95.3	1
0	0	95.2	0.7
0	0	94.9	1.3
0	0	95.2	1.1
0	0	95.2	1.3
0	0	95.3	1.3
0	0	95.6	1.1
0	0	95.6	0.2
0	0	96	0.5
0	0	95.7	0.5
0	0	96	0.2
0	0	96	0.1
0	0	96.1	0.9
0	0	96.3	0.8
0	0	96.3	1.1
0	0	96.4	1.4
0	0	96.3	1
0	0	96.5	0.7
0	0	96.9	0.6
0	0	96.7	0.9
0	0	96.5	1.3
0	0	96.6	1.6
0	0	96.7	1.4
0	0	96.7	0.7
0	0	96.1	1.3
0	0	95.9	1.1
0	0	95.9	0.4
0	0	95.3	1.3
0	0	95.2	1.5
0	0	94.9	1.1
0	0	94.9	2.1
0	0	94.8	1.9
0	0	94.6	2.1
0	0	95	2.1
0	0	95.2	1.6
0	0	95.2	2
0	0	95.6	1.7
0	0	94.9	2.3
0	0	95	2.2
0	0	95.1	2.2
0	0	95	2.3
0	0	95.4	1.8
0	0	95.1	2
0	0	95.2	1.7
0	0	94.9	2.3
0	0	95	2.6
0	0	94.7	2.4
0	0	95.1	1.7
0	0	95.1	2
0	0	95.2	1.7
0	0	95.1	2.4
0	0	95	2.5
0	0	95.2	1.2
0	0	95.5	0.9
0	0	95.8	1.8
0	0	96.1	1.2
0	0	96.4	0.5
0	0	96.1	1.4
0	0	96.3	0.5
0	0	96.3	0.2
0	0	96.4	0.1
0	0	96.7	0.2
0	0	96.8	0.6
0	0	96.5	1
0	0	96.5	0.3
0	0	96.1	0.9
0	0	96	0.1
0	0	96.1	0.1
0	0	96.3	0
0	0	96.6	0
0	0	96.8	0
0	0	96.8	0
0	0	96.9	0
0	0	96.9	0
0	0	96.5	0
0	0	96.8	0
0	0	97.3	0
0	0	97.5	0
0	0	97.6	0
0	0	97.7	0
0	0	97.5	0.6
0	0	97.6	0.1
0	0	97.6	0
0	0	97.7	0
0	0	97.9	0
0	0	98.1	0
0	0	98.3	0
0	0	98.4	0
0	0	98.5	0
0	0	98.6	0
0	0	98.5	0.2
0	0	98.6	0.6
0	0	98.7	1
0	0	98.8	1
0	0	98.8	1.3
0	0	98.8	1.2
0	0	98.9	1.2
0	0	98.9	1.2
0	0	99	1.1
0	0	98.9	1.1
0	0	98.9	1.2
0	0	98.9	1.3
0	0	98.9	1.3
0	0	98.8	1.5
0	0	98.9	1.5
0	0	98.9	1.6
0	0	98.9	1.3
0	0	98.9	1.4
0	0	98.8	1.5
0	0	98.7	1.6
0	0	98.8	1.8
0	0	98.8	1.8
0	0	98.9	2.4
0	0	98.8	2
0	0	98.8	2.4
0	0	98.8	2.3
0	0	98.8	1.9
0	0	98.7	2.3
0	0	98.5	1.7
0	0	98.3	1.7
0	0	98.2	1.1
0	0	98.1	1
0	0	98	0.9
0	0	98.1	1
0	0	98	0.8
0	0	97.9	0.9
0	0	97.8	1.8
0	0	97.7	3.4
0	0	96.7	5
0	0	94.3	5
0	0	91.1	6.1
0	0	89.4	5.1
0	0	87.8	5.1
0	0	87.5	6
0	0	86.4	3.3
0	0	87.1	5.7
0	0	87.7	5.8
0	0	87.6	6.2
0	0	87.9	5.3
0	0	89	3.9
0	0	89.5	4.7
0	0	88.8	5
0	0	89.7	4.4
0	0	89.7	3.9
0	0	90.1	4.1
0	0	89	5.1
0	0	88.3	5.4
0	0	91	5.7
0	0	90.4	4.2
0	0	90.4	5.2
0	0	90.1	4.9
0	0	90.6	3.4
0	0	91.3	2.8
0.1	0	91.3	3.5
0.1	0.1	91.2	3.6
0.1	0.1	91.6	3.6
0.1	0.1	91.9	2.5
0.1	0.1	92.7	2.5
0.2	0.2	92.4	2.8
0.2	0.2	92.2	3
0.2	0.2	93	3.9
0.2	0.2	92	3.5
0.3	0.2	92.6	3.2
0.3	0.3	93.2	3.6
0.3	0.3	92.7	3.8
0.3	0.3	92.9	3.8
0.3	0.3	92.5	3.5
0.4	0.4	93	3.8
0.4	0.4	93.1	3.5
0.5	0.4	92.7	3
0.5	0.5	92.2	2.6
0.5	0.5	92.3	2.1
0.6	0.6	91.8	2.5
0.7	0.6	92.1	3.3
0.7	0.7	92.5	3
0.8	0.8	92.2	2.1
0.9	0.8	92.8	3.2
0.9	0.9	93.6	2.9
1	1	94.1	2.7
1.1	1.1	93.6	2.9
1.2	1.2	93.4	2.2
1.3	1.3	93.9	1.7
1.5	1.4	93.8	2.2
1.6	1.5	94.1	2.3
1.7	1.6	94.9	2
1.8	1.7	94.9	2.1
1.9	1.8	94.9	1.8
2	1.9	95.5	1.7
2.1	2	95.9	1.5
2.3	2.2	96.3	1.1
2.4	2.3	96.3	0.9
2.6	2.4	95.9	0.3
2.7	2.6	96.2	0.3
2.9	2.7	96.3	1.9
3.1	2.9	96.6	1.5
3.2	3.1	96.9	1.2
3.4	3.2	97	1.6
3.6	3.4	97.1	2
3.8	3.6	97.3	2.2
4.1	3.8	97.4	2.2
4.3	4	97.2	2.1
4.5	4.3	97.2	1.5
4.8	4.5	97.3	2
5	4.7	97	2.1
5.3	5	97	1.8
5.5	5.2	96.9	1.8
5.7	5.4	97.2	1
6	5.6	97.3	0.5
6.2	5.9	97.4	0.9
6.5	6.1	97.4	1.2
6.8	6.4	97.3	1.5
7.1	6.7	96.7	0.6
7.3	6.9	97	0.1
7.6	7.2	97.1	0
7.9	7.5	96.5	0
8.3	7.8	95.9	0
8.6	8.2	96.4	0
9	8.5	96.4	0
9.3	8.9	96.5	0.2
9.7	9.2	97.5	0.5
10.1	9.6	97.6	0.7
10.5	9.9	97.6	0.3
10.9	10.3	96.9	0.3
11.3	10.7	96.7	0
11.8	11.2	96.8	0
12.3	11.7	96.8	0
12.8	12.2	97	0
13.4	12.7	97.1	0
13.9	13.2	97	0
14.5	13.8	96.7	0
15.2	14.5	95.9	0
15.9	15.2	96.3	0.4
16.7	15.9	95.4	0.5
17.5	16.6	95.1	0
18.3	17.4	95.4	0.2
19.2	18.3	95.3	1
20.2	19.2	95.5	1.5
21.2	20.2	94.5	1.7
22.2	21.2	93.9	1.8
23.3	22.2	93.3	1.8
24.3	23.2	93.5	2.7
25.4	24.2	93.2	2.8
26.6	25.4	93.2	2.6
27.9	26.5	94.2	3.3
29.2	27.8	94.5	3
30.5	29	94.7	3
31.9	30.3	94.2	3.3
33.4	31.7	94.5	3.2
35	33.3	94.9	3.1
36.9	35.1	94.4	2.7
39.1	37.1	95.2	2.5
41.4	39.3	94.7	1.5
43.8	41.6	95.7	1.9
46.3	44	95.7	2.1
48.9	46.4	95.8	1.8
51.5	48.9	95.6	2.7
54.2	51.4	94.8	2.1
56.7	53.9	95.1	2.3
59.1	56.2	95.5	2.1
61.3	58.3	95.3	1.6
63.1	60.1	96	1.5
64.6	61.6	95.2	2.7
65.7	62.7	93.7	2
66.5	63.5	94.1	0.7
66.9	63.9	93.6	1
66.9	64	94.3	0.1
67.1	64.1	95	0
67.3	64.4	94.9	0.1
67.7	64.6	94.8	0
68	64.8	95	0.4
68.2	65	93.8	1.2
68.3	65	94	1.1
67.8	64.6	92.5	1.1
66.8	63.7	92.1	0.3
65.3	62.3	92.3	0.2
63.4	60.7	93.1	0.4
61.6	59	94.3	0.4
59.9	57.5	95.5	0.1
58.3	56	95.4	0
56.9	54.6	96.1	0.1
55.8	53.6	96.8	0.4
55.2	53	96.5	1
55.1	52.9	97.4	1.3
55.4	53.1	96.8	1.7
56.1	53.7	96.4	1
57.2	54.7	96.1	1
58.5	56	96.6	0.3
60	57.4	97	0.1
61.7	59.1	97.2	0.1
63.4	60.8	97.1	0
65.3	62.6	97.6	0
67.5	64.6	96.9	0
69.8	66.8	97	0
72.1	69	96.5	0
74.4	71.2	95.7	0
76.8	73.6	96.3	0
79.2	75.9	96.3	0
81.4	78	95.8	0
83.5	80	96.4	0
85.5	81.9	96.4	0
87.4	83.6	96	0
88.9	85.2	96.9	0
90.4	86.6	96.5	0
91.9	88	96	0
93.2	89.3	96.6	0
94.5	90.6	96.9	0
95.7	91.7	97.6	0
97	93	97.6	0.1
98.5	94.5	97.2	0.1
99.9	95.9	96.8	0
101.3	97.3	96.5	0
102.6	98.6	97	0
103.7	99.7	97	0.1
104.5	100.5	96.8	0.3
105.2	101.2	97.2	0
105.9	102	96.1	0.3
106.9	103	95.8	0
108.1	104.1	96.1	0
109.4	105.5	96.2	0
111	107	96.6	0
112.8	108.7	95.4	0
114.7	110.5	94.6	0
116.7	112.4	95.5	0
118.7	114.4	96.8	0
120.8	116.3	96.5	0.5
122.9	118.3	96.2	1
125.2	120.4	95.9	0.9
127.7	122.8	94.9	0.8
130.1	125.1	95.1	0.5
132.1	127	95.9	1
133.5	128.5	94.5	0.6
134.6	129.6	94.1	0.2
135.6	130.6	94.7	0
136.6	131.6	95.2	0
137.6	132.6	94.9	0
138.4	133.4	94.5	0
138.9	134	94.6	0
139.5	134.5	94.3	0
140.2	135.2	94.9	0
141.4	136.3	95.7	0
142.8	137.6	95.5	0
144.5	139.2	95.9	0
146.6	141.2	95.9	0
149.3	143.7	94.9	0
152.4	146.7	95.7	0
155.6	149.9	95.5	0
158.9	153.1	95.6	0.1
162.2	156.3	95.4	0.7
165.4	159.4	93.2	0.8
168.6	162.5	92.8	0.4
171.7	165.5	94.4	0.3
175.2	168.9	94.2	1
179.2	172.7	93	1.1
183.7	177	93.3	0.9
188.8	181.9	93.2	0.3
194.4	187.2	93.8	0.4
200.3	192.9	92.7	1
206.6	199	92.7	0
212.9	205.3	93.7	0
219.7	212	91.4	0
140.6	219.1	90.8	0
91.4	226	90.3	0
194	235.1	91.1	0
252.3	243.2	92.7	0
261.3	251.9	91.8	0
269.9	259.7	88.4	0
279.7	269.4	85.8	0
290.6	280.3	86.5	0
300.6	290.3	87.1	0
310	299.8	87.9	0
318.4	308	89.5	0
326.3	315.7	91.6	0
334	323.4	91	0
342	331.2	90.7	0
350.4	339.3	90.8	0
359.5	348	92.2	0
368.9	357	91.4	0
378.5	366.2	91.4	0.4
388.1	375.4	91.5	0.1
397.6	384.7	88.8	0.2
407.9	394.8	87.8	0.3
419.2	405.8	90	0.5
427.3	413.7	88.7	0.4
431.6	418.1	86.7	0.4
433.6	420.1	85.8	0.6
432.6	419.1	86.5	0.5
430	416.7	86.5	0
428.3	415.1	85.4	0.6
428.6	415.5	84.7	0.3
435.3	422.1	85	0.1
452.1	438.7	84.7	0
469.1	455.2	82.6	0
442.8	429.5	82	0
432.4	419.6	84.2	0
421.7	409.4	83.5	0
411.1	399.2	83	0
399.3	403.1	83.1	0.1
394.4	395.7	85	0.7
397.6	365.4	83.5	0
397.3	376.1	83	0
406.4	383.7	84.4	0.1
406.4	397.3	85	0.2
401.4	390.8	82.1	0
393.7	380.5	83.2	0.3
391	382.9	83.2	0.3
392.1	384.5	82	0.3
398.4	390.7	82.2	0.2
408.3	400.5	82.5	0
414.8	406.9	84.2	0
411.4	403.7	83.8	0
399.3	391.8	83.7	0
390.5	383.1	85.9	0.3
390.6	383.2	83.1	0
400.5	392.9	82.1	0
419.3	411.4	81.9	0.1
445.1	436.6	82	0
478.5	469.3	80.9	0.1
519.5	509.8	81.1	0
527.1	517.2	80.7	0.1
564.6	553.6	81.4	0
596.3	584.8	81.4	0.2
680.6	667.6	80.8	0.4
798.6	782.8	81.4	0.7
856	839	81.7	0.3
874	856	80.3	0.7
814	797.1	81	1.2
792	775.5	82.7	0.8
736.5	721.4	78.9	1.3
830	814	81.6	0.7
929	910	80.9	1.3
799.5	782.6	79.5	1.2
618.6	605.7	80.5	0.7
639.2	626.4	80.4	0.6
707.2	693.8	78.1	0.5
795.3	780	77.2	0.4
889	872	78	1.6
943	926	78.9	2
871	855	80	1.9
748.9	734.9	77	2.3
811	795.9	74.1	2
930	912	74.6	1.3
680.1	666.8	75.2	1.7
636.2	624.5	73.1	1.4
624.8	612.8	75.3	0.5
606	594	76.6	1.1
590.2	578.3	74.5	0.9
618.1	605.6	75.9	0
651.4	638	77.2	0.1
591.1	578.4	77.8	0.1
547.8	535.6	78.4	1.3
507	495.7	77.7	1.4
482.6	472.1	77.8	1.1
476.7	466.6	78.8	1.4
477.8	467.9	78	1.9
481.6	471.7	78.4	1.8
484.4	474.4	79.3	1.6
483.9	473.9	78.1	1.9
478.9	469	77.8	1.9
473.4	463.7	76.6	1.5
473.1	463.5	76.9	1.6
476.5	466.9	77.4	1.5
480.3	470.7	77.5	1.4
481.6	472.1	78.5	1.3
480.6	471.1	78.4	1.4
481.2	471.7	77.9	0.7
485.7	476.2	78.3	1.7
493	483.4	78.2	1.5
502.3	492.5	76.5	1.9
511.8	501.8	77.1	1.4
520.2	510.1	77.1	1.2
528.9	518.6	75.5	1.1
544.4	533.9	75.5	0.4
583.7	572.8	76.6	1.2
622.3	610.5	77.2	1.4
600.3	588.6	77.2	1.1
599.8	588.2	75.1	1.3
617.6	605.8	76.3	0.8
658.1	645.6	75.6	0.6
696.8	683.8	75	0.8
791.9	776.8	73.2	0.4
738.5	724.6	73.8	1.5
735.2	721.4	76.7	1.7
731.1	717.7	74.7	1.2
665.3	652.9	75.8	1.2
629.3	617.7	74.2	0.6
613.1	601.9	74.7	1
607.9	596.7	72.9	1.2
609.2	598	73.1	1.4
617	605.7	71.6	1.3
626.2	614.7	71.7	1.6
632.6	620.9	72.5	1.6
638.7	626.8	72.4	0.6
642.4	630.4	72.6	0.6
648.9	636.7	72.8	1.5
658.9	646.4	73	1.5
662.5	650	72.4	1.3
657.9	645.5	71.9	1
660.7	648.3	70.6	1.5
707.3	694.6	70.2	1.1
816	802	68.5	1.1
1059	1040	71.1	0.6
1146	1122	70.1	0
739.8	724.8	67.8	0.1
678.2	665.2	69.9	0.9
661.6	649.1	69.4	0.1
656.3	644	69.2	0
654.4	642.2	69.2	0
656.4	644	70.2	0
656.5	643.9	70	0.1
658.2	645.6	71.3	0.1
669.9	657.2	71.3	0.1
685.1	672.3	69.9	0
698.8	685.8	71.2	0
770.1	757.4	69.4	0.7
922	904	70.8	0
800	784.5	70.5	0
931	912	69.2	0
767	749.8	69.8	0
651.7	638.6	69	0
624.4	611.8	70.2	0.1
605.4	593.5	69.8	1
594.4	582.8	68.2	0.5
593.7	582.1	67.8	0.1
599.8	587.9	69.4	0.1
620.4	608.3	67.6	1.5
641.6	629.3	67.4	0.3
665.8	653	68.7	0
681.5	667.8	66.8	0
698.9	685.5	67	0
742	728	65.6	0
787.1	772.2	66	0
884	867	66.4	0
898	881	66.8	0
905	887	66.3	0
900	883	68.4	0.3
853	836	66.8	0.6
884	868	66	1
1012	991	67.4	0.9
1130	1107	67	0.8
1172	1149	66.6	1.2
1184	1161	66	0.9
1174	1151	66.4	0.8
1159	1136	64.7	0.6
1135	1112	63.8	0.1
1121	1099	63.6	0.2
1127	1104	63.1	0.1
1136	1114	62.1	0.7
1131	1109	62.6	0.8
1128	1106	62.3	1.3
1127	1105	61.3	0.8
1122	1100	59.8	0.4
1115	1093	59.9	1
1109	1088	61.2	0.9
1103	1081	60.6	1.2
1095	1073	59.7	1
1088	1066	61.3	0.3
1080	1059	61.1	0.8
1073	1051	60.2	0.5
1067	1046	58.2	0.4
1064	1043	57.9	0.7
1061	1040	59.4	2
1057	1036	59.6	1.8
1052	1032	60.5	2.1
1046	1026	60.3	1.8
1042	1022	61.4	1.6
1039	1019	59.9	0.8
1034	1015	60.1	0.7
1030	1010	61.2	1.1
1027	1007	60.9	1.8
1023	1004	61	1.5
1019	1000	62	1.3
1016	996	61.1	1.4
1012	993	61.1	2
1009	990	60.9	1.6
1005	986	61.6	1.6
1003	984	61.2	1.5
1000	981	63.1	2.2
997	978	61.5	1.5
994	975	62.7	1.1
992	973	63.2	1.2
989	971	62.5	1.5
985	967	63.1	2.4
982	963	63.7	2
980	962	62.2	1.7
979	961	63.5	0.8
977	958	62.8	0.6
975	957	63	1.1
975	956	62	0.1
974	956	62	0
972	954	62.2	0
970	952	62.3	0
968	950	63.6	0.1
967	949	61.3	0
966	948	61	0
965	947	62.1	0.2
963	944	63.4	1.3
960	942	60.6	0.6
957	938	60.6	0.9
953	935	61	0.9
948	931	61.1	2.2
945	928	62.4	2.1
942	925	62.3	1.5
940	923	64.1	0.8
939	922	62.8	2
936	919	62.9	1.7
933	916	63	1.3
930	913	63.2	0.3
928	910	64.2	1.2
924	907	64.7	1.9
921	904	63.7	1.9
919	901	66.2	2
916	899	64.5	1.3
912	895	65.1	1.7
908	891	65.6	1.4
905	888	64	1
902	885	63.8	0.5
898	881	63.3	0.3
895	878	62.8	0.1
891	875	63.1	0.5
888	871	63	1.3
886	869	63.4	1.9
883	867	64.4	1.9
880	864	64	1.7
877	861	64.9	1
875	858	63.5	1.4
872	856	63.5	2.5
870	853	62.6	1.4
868	852	63.3	1.8
866	850	62.7	1.5
863	847	62.3	0.4
861	845	63.2	0.5
858	842	62.6	0.6
854	839	61.9	0.6
852	837	63.4	0
850	834	64.1	0.1
847	832	64.1	0.3
846	830	61.9	0.2
843	828	61	1
841	826	61.6	1
838	823	61.8	1.1
836	821	62.1	1.3
832	818	62.8	1.4
829	814	63.6	0.8
826	811	62.3	0.7
822	807	61.8	1
819	805	62.5	0.7
817	802	62.8	1.7
808	794	62.4	2.1
796.1	782.1	62.5	1.7
794.8	780.8	62.5	1.4
794.8	780.8	62.3	0.5
790.7	776.8	64.6	1.2
786.3	772.4	63.5	1.1
786.5	772.7	65.8	1.8
778.8	765.2	63.3	1.7
767.2	753.8	65	2.4
764	750.7	62.9	1.7
761.1	747.7	63.4	1.9
762.9	749.6	65.3	2
758.5	745	65	1.4
739.9	726.7	65	2.3
704.5	692	64	1.7
657.7	645.8	63.8	1.9
652.3	640.7	65	2.5
661.1	649.4	64	2.2
659.8	648	65	1.6
661	649.2	65.1	1.6
676.9	664.9	63.9	1
673.7	661.5	65.4	1.5
655.5	643.7	67	1
645.6	634	64.8	1.5
659.6	647.8	64.3	1.6
652.6	640.8	65.6	1.3
656.1	644.6	64.8	1.7
671	659.2	64.1	1.8
664.9	653	65.6	1.1
650.8	639.2	66	2
632.1	620.9	63.9	2.1
612	601.1	63.5	1.7
615.1	604.2	64.1	1.5
621.5	610.5	63.3	0.8
604.8	594.1	63.3	1.3
591.1	580.8	63.6	1.7
596.6	586.2	63.7	1.7
616.1	605.5	63.2	1
611.6	601	63.5	0.4
598.4	588.1	63.3	0
600.1	589.9	62.7	0.1
600.3	590.1	63.4	0
586.3	576.3	65	1.5
582	572.2	65	1.4
585.3	575.6	65	1.4
590.8	581	64.1	1.7
580.5	571.1	63	1.7
573.2	563.9	63.6	1.7
572.9	563.5	65.3	2
574.5	565.1	66.2	2.1
578.1	568.6	65.9	2
578.7	569.2	65.5	1.7
565.8	556.5	65.1	1.7
562.8	553.4	66.2	1.8
557.5	548.3	66	2.1
551.2	542.1	67.2	2
550	540.9	67.9	1.5
548.7	539.6	67.7	2.2
545.3	536.3	67.1	1.6
543.5	534.6	67.5	1.1
544.7	535.7	67.4	2.1
545.7	536.7	66.8	1.9
550.8	541.7	67.9	1.9
553.9	544.7	67.8	2.4
554.6	545.3	66.3	2
552	542.8	67.2	2.4
550.7	541.5	67.8	2
548.3	539.2	67.4	2.5
547	537.9	66.5	2.8
544.3	535.2	65.9	2.2
542.4	533.3	66.8	2.2
539.3	530.4	65.2	1.4
535.6	526.8	65.7	1.4
531.5	522.7	66.1	1.7
528.5	519.9	64.8	1.8
526.4	517.8	64.1	1.4
524.2	515.6	64.6	1.1
519.6	511.1	65.5	1.9
515.8	507.4	65.3	1.6
511.4	503.1	64.6	0.9
506.3	498	65	0.2
502	493.7	66.8	0.6
497.3	489.2	64.9	1.8
492.9	484.8	65.6	1.7
488.7	480.7	65.3	1.5
484.1	476.2	65.7	1
478.6	470.8	66.2	2.1
473.7	465.9	67.3	2.3
469.1	461.4	66.7	2.3
464.3	456.5	67.2	1.8
459.7	452	68.6	1.8
454.7	447.1	67.3	2.7
450.3	442.8	67.2	2.7
445.2	437.7	66.8	2.9
440.8	433.4	68.8	2.4
435.8	428.4	66.3	2.9
431.1	423.7	65.4	2.3
427.2	419.8	66.9	1.9
423.1	415.8	67	2.3
418.7	411.5	68.4	2.4
413.3	406.2	67.8	2.1
408.4	401.4	67.9	1.8
404.2	397.1	68.6	2
400.2	393.3	66.8	2.2
396.3	389.4	65.2	2.3
392.3	385.6	65	2
388.2	381.6	65.6	1.8
384.3	377.7	67.7	1.6
380.8	374.3	66	1.8
377.3	370.8	65.9	2.4
373.7	367.2	66.6	2
369.4	363	65.7	2
364.5	358.2	65.2	2
359.9	353.6	66.1	1.7
355	348.9	66.6	2.4
350.1	344	68.6	1.8
346	340	67.9	2.8
341.9	335.9	67.2	2.3
337.3	331.3	66.3	2.3
333.2	327.3	66.5	2.2
328.9	323.1	67	1.9
324	318.3	66.6	1.9
318.9	313.2	67.8	2.4
314.4	308.8	67	2
310.1	304.6	66.8	2.4
305.9	300.4	66.8	2.1
301.5	296.1	67.6	1.8
297.7	292.2	66.5	1.7
293.9	288.5	65.8	2.1
289.3	283.9	65.6	2
284.5	279.1	65.6	2
280.1	274.8	65.1	1.5
275.5	270.3	65.8	1.2
271.7	266.6	65.9	1.1
267.7	262.6	67.3	1.5
263.7	258.7	68.2	1.2
259.2	254.3	68.3	1.4
255	250.1	65.8	1.9
251.1	246.3	67.2	1.8
246.5	241.7	68.1	1.3
240.8	236.1	66.8	1.6
235.5	230.8	65.3	1.5
230.3	225.8	65.6	1.3
224.7	220.2	66.8	1.1
219.2	214.8	68.3	1.4
212.5	208.2	69.1	1.7
205.5	201.3	69	1.9
199.6	195.5	69.3	1.8
195.7	191.7	70	1.9
192	187.9	71.1	1.6
188.3	184.3	71.3	1.2
187.7	183.7	69.6	1.6
185.8	181.8	69.5	1.7
183.1	179.1	68.7	1.6
179.2	175.3	68	1.6
174.1	170.2	70.3	1.6
169.3	165.5	70.1	1.3
165.1	161.3	71.1	1.7
161	157.4	69.9	1.5
157.1	153.5	70.7	0.6
153.4	149.9	71.6	1.4
149	145.5	71.5	1.5
143.7	140.2	71.5	2.3
139.4	136	70.6	2.4
137.2	133.8	71.2	2.3
134.9	131.5	72.5	2.1
131.8	128.5	73.4	1.5
128.6	125.4	73.9	1.7
125.1	122	73.9	1.2
121.5	118.5	75	1.3
117.7	114.8	75.7	1.2
113.8	110.9	75	1.7
110.4	107.5	76	1.5
107.3	104.5	75.8	1.8
104.2	101.4	75.9	1.7
101.2	98.4	76.8	1.9
98.1	95.4	75.8	2.4
95.1	92.4	76.9	1.7
92	89.4	77.2	1.3
88.9	86.3	78.7	1.1
85.8	83.3	78.8	0.8
82.8	80.3	78	1.6
79.8	77.4	78	1.2
76.8	74.4	78.1	1.6
73.8	71.5	78.4	1.7
70.9	68.6	78.7	1.6
68	65.8	78.5	1.4
65	62.9	78.4	1.4
62.2	60.1	79.1	1.3
59.4	57.4	78.7	1.8
56.8	54.9	78.9	1.5
54.3	52.5	79.2	1.7
51.9	50.1	79.4	1.7
49.5	47.8	80.1	1.3
47.2	45.6	80	1.4
44.9	43.3	80.1	1.2
42.6	41.1	80.2	0.5
40.4	39	80.1	1.2
38.3	36.8	80.4	1.3
36.2	34.8	80.3	1.2
34.1	32.8	81	0.9
32.2	30.9	81.1	1
30.3	29.1	81.1	1.2
28.4	27.3	81.3	0.7
26.5	25.4	82.1	1.1
24.5	23.4	81.7	0.7
22.8	21.8	82.4	0.5
21.2	20.3	82.3	0.7
19.7	18.9	81.8	0.6
18.2	17.4	81.5	0
16.9	16.1	81.6	0.5
15.5	14.8	81.3	0.1
14.1	13.4	81.9	0
12.7	12.1	83.2	0
11.4	10.9	83.1	0.1
10.5	10	82.7	0
9.7	9.2	83.8	0
8.7	8.3	84.7	0
7.7	7.3	84.7	0.1
6.8	6.5	84.8	0
6.1	5.8	85	0.4
5.5	5.2	85.6	0.9
4.9	4.6	85.1	1.1
4.4	4.1	85.5	0.9
3.9	3.7	85.5	0.4
3.5	3.3	85.9	0.7
3.1	3	86.4	1
2.7	2.6	86.6	1.3
2.4	2.2	86.1	1.4
2.1	1.9	86.8	1.6
1.8	1.6	86.9	1.5
1.5	1.4	86.8	0.9
1.2	1.2	86.7	0.5
1	1	87.1	0.6
0.9	0.8	87.2	0.1
0.7	0.6	88.2	0.1
0.5	0.5	87.9	0.6
0.4	0.4	87.8	0.5
0.3	0.3	88.5	0.4
0.2	0.2	87.7	0.6
0.2	0.1	87.3	0.5
0.1	0.1	87.5	0.5
0.1	0.1	87.6	0.1
0.1	0	87.6	0.4
0	0	88.4	0.1
0	0	89.5	0
0	0	89.6	0.1
0	0	89.8	0.2
0	0	89.3	0.4
0	0	89.6	1.3
0	0	90.2	1.7
0	0	90.2	1.6
0	0	89.9	1.6
0	0	90	1.3
0	0	90	1.7
0	0	89.8	1.4
0	0	89.4	1.2
0	0	90.3	0.4
0	0	91.1	0.6
0	0	91.7	1
0	0	92	1.3
0	0	92.1	1.3
0	0	91.6	1.5
0	0	91.1	1.4
0	0	91.6	1.4
0	0	90.4	1.5
0	0	90.1	1.7
0	0	90	1.7
0	0	89.3	1.5
0	0	89.6	1.5
0	0	89.4	1.5
0	0	89.8	1.6
0	0	89.4	1.6
0	0	89.1	1.5
0	0	89.4	1.2
0	0	89.2	1.2
0	0	88.6	1.1
0	0	88.9	0.7
0	0	89.9	0
0	0	90.7	0
0	0	90.9	0.8
0	0	91.5	1
0	0	92.1	1
0	0	92.5	0.7
0	0	92.9	1
0	0	93.3	1.1
0	0	93.8	0.5
0	0	94.1	0
0	0	94.2	0
0	0	94.6	0
0	0	94.5	0
0	0	94.3	0
0	0	94.5	0
0	0	94.5	0
0	0	94.5	0
0	0	94.6	0
0	0	94.2	0
0	0	95.3	0
0	0	95.4	0
0	0	94.4	0
0	0	94.3	0
0	0	94.6	0
0	0	94.1	0
0	0	94.6	0.2
0	0	94.7	0
0	0	94.6	0
0	0	94.8	0
0	0	94.8	0
0	0	95.3	0
0	0	95.8	0
0	0	95.8	0
0	0	95.8	0
0	0	95.6	0
0	0	95.6	0.7
0	0	94.9	0.8
